,0,1,2,3,4
10940,10940,A4,A4,TY,B1
10941,10941,A4,A4,TY,B2
10942,10942,A4,A4,TY,B3
10943,10943,A4,A4,TY,B4
10944,10944,A4,A4,TY,TY
10945,10945,A4,A4,TY,C1
10946,10946,A4,A4,TY,C2
10947,10947,A4,A4,TY,C3
10948,10948,A4,A4,TY,C4
10949,10949,A4,A4,TY,TZ
10950,10950,A4,A4,C1,A1
10951,10951,A4,A4,C1,A2
10952,10952,A4,A4,C1,A3
10953,10953,A4,A4,C1,A4
10954,10954,A4,A4,C1,TX
10955,10955,A4,A4,C1,B1
10956,10956,A4,A4,C1,B2
10957,10957,A4,A4,C1,B3
10958,10958,A4,A4,C1,B4
10959,10959,A4,A4,C1,TY
10960,10960,A4,A4,C1,C1
10961,10961,A4,A4,C1,C2
10962,10962,A4,A4,C1,C3
10963,10963,A4,A4,C1,C4
10964,10964,A4,A4,C1,TZ
10965,10965,A4,A4,C2,A1
10966,10966,A4,A4,C2,A2
10967,10967,A4,A4,C2,A3
10968,10968,A4,A4,C2,A4
10969,10969,A4,A4,C2,TX
10970,10970,A4,A4,C2,B1
10971,10971,A4,A4,C2,B2
10972,10972,A4,A4,C2,B3
10973,10973,A4,A4,C2,B4
10974,10974,A4,A4,C2,TY
10975,10975,A4,A4,C2,C1
10976,10976,A4,A4,C2,C2
10977,10977,A4,A4,C2,C3
10978,10978,A4,A4,C2,C4
10979,10979,A4,A4,C2,TZ
10980,10980,A4,A4,C3,A1
10981,10981,A4,A4,C3,A2
10982,10982,A4,A4,C3,A3
10983,10983,A4,A4,C3,A4
10984,10984,A4,A4,C3,TX
10985,10985,A4,A4,C3,B1
10986,10986,A4,A4,C3,B2
10987,10987,A4,A4,C3,B3
10988,10988,A4,A4,C3,B4
10989,10989,A4,A4,C3,TY
10990,10990,A4,A4,C3,C1
10991,10991,A4,A4,C3,C2
10992,10992,A4,A4,C3,C3
10993,10993,A4,A4,C3,C4
10994,10994,A4,A4,C3,TZ
10995,10995,A4,A4,C4,A1
10996,10996,A4,A4,C4,A2
10997,10997,A4,A4,C4,A3
10998,10998,A4,A4,C4,A4
10999,10999,A4,A4,C4,TX
11000,11000,A4,A4,C4,B1
11001,11001,A4,A4,C4,B2
11002,11002,A4,A4,C4,B3
11003,11003,A4,A4,C4,B4
11004,11004,A4,A4,C4,TY
11005,11005,A4,A4,C4,C1
11006,11006,A4,A4,C4,C2
11007,11007,A4,A4,C4,C3
11008,11008,A4,A4,C4,C4
11009,11009,A4,A4,C4,TZ
11010,11010,A4,A4,TZ,A1
11011,11011,A4,A4,TZ,A2
11012,11012,A4,A4,TZ,A3
11013,11013,A4,A4,TZ,A4
11014,11014,A4,A4,TZ,TX
11015,11015,A4,A4,TZ,B1
11016,11016,A4,A4,TZ,B2
11017,11017,A4,A4,TZ,B3
11018,11018,A4,A4,TZ,B4
11019,11019,A4,A4,TZ,TY
11020,11020,A4,A4,TZ,C1
11021,11021,A4,A4,TZ,C2
11022,11022,A4,A4,TZ,C3
11023,11023,A4,A4,TZ,C4
11024,11024,A4,A4,TZ,TZ
11025,11025,A4,TX,A1,A1
11026,11026,A4,TX,A1,A2
11027,11027,A4,TX,A1,A3
11028,11028,A4,TX,A1,A4
11029,11029,A4,TX,A1,TX
11030,11030,A4,TX,A1,B1
11031,11031,A4,TX,A1,B2
11032,11032,A4,TX,A1,B3
11033,11033,A4,TX,A1,B4
11034,11034,A4,TX,A1,TY
11035,11035,A4,TX,A1,C1
11036,11036,A4,TX,A1,C2
11037,11037,A4,TX,A1,C3
11038,11038,A4,TX,A1,C4
11039,11039,A4,TX,A1,TZ
11040,11040,A4,TX,A2,A1
11041,11041,A4,TX,A2,A2
11042,11042,A4,TX,A2,A3
11043,11043,A4,TX,A2,A4
11044,11044,A4,TX,A2,TX
11045,11045,A4,TX,A2,B1
11046,11046,A4,TX,A2,B2
11047,11047,A4,TX,A2,B3
11048,11048,A4,TX,A2,B4
11049,11049,A4,TX,A2,TY
11050,11050,A4,TX,A2,C1
11051,11051,A4,TX,A2,C2
11052,11052,A4,TX,A2,C3
11053,11053,A4,TX,A2,C4
11054,11054,A4,TX,A2,TZ
11055,11055,A4,TX,A3,A1
11056,11056,A4,TX,A3,A2
11057,11057,A4,TX,A3,A3
11058,11058,A4,TX,A3,A4
11059,11059,A4,TX,A3,TX
11060,11060,A4,TX,A3,B1
11061,11061,A4,TX,A3,B2
11062,11062,A4,TX,A3,B3
11063,11063,A4,TX,A3,B4
11064,11064,A4,TX,A3,TY
11065,11065,A4,TX,A3,C1
11066,11066,A4,TX,A3,C2
11067,11067,A4,TX,A3,C3
11068,11068,A4,TX,A3,C4
11069,11069,A4,TX,A3,TZ
11070,11070,A4,TX,A4,A1
11071,11071,A4,TX,A4,A2
11072,11072,A4,TX,A4,A3
11073,11073,A4,TX,A4,A4
11074,11074,A4,TX,A4,TX
11075,11075,A4,TX,A4,B1
11076,11076,A4,TX,A4,B2
11077,11077,A4,TX,A4,B3
11078,11078,A4,TX,A4,B4
11079,11079,A4,TX,A4,TY
11080,11080,A4,TX,A4,C1
11081,11081,A4,TX,A4,C2
11082,11082,A4,TX,A4,C3
11083,11083,A4,TX,A4,C4
11084,11084,A4,TX,A4,TZ
11085,11085,A4,TX,TX,A1
11086,11086,A4,TX,TX,A2
11087,11087,A4,TX,TX,A3
11088,11088,A4,TX,TX,A4
11089,11089,A4,TX,TX,TX
11090,11090,A4,TX,TX,B1
11091,11091,A4,TX,TX,B2
11092,11092,A4,TX,TX,B3
11093,11093,A4,TX,TX,B4
11094,11094,A4,TX,TX,TY
11095,11095,A4,TX,TX,C1
11096,11096,A4,TX,TX,C2
11097,11097,A4,TX,TX,C3
11098,11098,A4,TX,TX,C4
11099,11099,A4,TX,TX,TZ
11100,11100,A4,TX,B1,A1
11101,11101,A4,TX,B1,A2
11102,11102,A4,TX,B1,A3
11103,11103,A4,TX,B1,A4
11104,11104,A4,TX,B1,TX
11105,11105,A4,TX,B1,B1
11106,11106,A4,TX,B1,B2
11107,11107,A4,TX,B1,B3
11108,11108,A4,TX,B1,B4
11109,11109,A4,TX,B1,TY
11110,11110,A4,TX,B1,C1
11111,11111,A4,TX,B1,C2
11112,11112,A4,TX,B1,C3
11113,11113,A4,TX,B1,C4
11114,11114,A4,TX,B1,TZ
11115,11115,A4,TX,B2,A1
11116,11116,A4,TX,B2,A2
11117,11117,A4,TX,B2,A3
11118,11118,A4,TX,B2,A4
11119,11119,A4,TX,B2,TX
11120,11120,A4,TX,B2,B1
11121,11121,A4,TX,B2,B2
11122,11122,A4,TX,B2,B3
11123,11123,A4,TX,B2,B4
11124,11124,A4,TX,B2,TY
11125,11125,A4,TX,B2,C1
11126,11126,A4,TX,B2,C2
11127,11127,A4,TX,B2,C3
11128,11128,A4,TX,B2,C4
11129,11129,A4,TX,B2,TZ
11130,11130,A4,TX,B3,A1
11131,11131,A4,TX,B3,A2
11132,11132,A4,TX,B3,A3
11133,11133,A4,TX,B3,A4
11134,11134,A4,TX,B3,TX
11135,11135,A4,TX,B3,B1
11136,11136,A4,TX,B3,B2
11137,11137,A4,TX,B3,B3
11138,11138,A4,TX,B3,B4
11139,11139,A4,TX,B3,TY
11140,11140,A4,TX,B3,C1
11141,11141,A4,TX,B3,C2
11142,11142,A4,TX,B3,C3
11143,11143,A4,TX,B3,C4
11144,11144,A4,TX,B3,TZ
11145,11145,A4,TX,B4,A1
11146,11146,A4,TX,B4,A2
11147,11147,A4,TX,B4,A3
11148,11148,A4,TX,B4,A4
11149,11149,A4,TX,B4,TX
11150,11150,A4,TX,B4,B1
11151,11151,A4,TX,B4,B2
11152,11152,A4,TX,B4,B3
11153,11153,A4,TX,B4,B4
11154,11154,A4,TX,B4,TY
11155,11155,A4,TX,B4,C1
11156,11156,A4,TX,B4,C2
11157,11157,A4,TX,B4,C3
11158,11158,A4,TX,B4,C4
11159,11159,A4,TX,B4,TZ
11160,11160,A4,TX,TY,A1
11161,11161,A4,TX,TY,A2
11162,11162,A4,TX,TY,A3
11163,11163,A4,TX,TY,A4
11164,11164,A4,TX,TY,TX
11165,11165,A4,TX,TY,B1
11166,11166,A4,TX,TY,B2
11167,11167,A4,TX,TY,B3
11168,11168,A4,TX,TY,B4
11169,11169,A4,TX,TY,TY
11170,11170,A4,TX,TY,C1
11171,11171,A4,TX,TY,C2
11172,11172,A4,TX,TY,C3
11173,11173,A4,TX,TY,C4
11174,11174,A4,TX,TY,TZ
11175,11175,A4,TX,C1,A1
11176,11176,A4,TX,C1,A2
11177,11177,A4,TX,C1,A3
11178,11178,A4,TX,C1,A4
11179,11179,A4,TX,C1,TX
11180,11180,A4,TX,C1,B1
11181,11181,A4,TX,C1,B2
11182,11182,A4,TX,C1,B3
11183,11183,A4,TX,C1,B4
11184,11184,A4,TX,C1,TY
11185,11185,A4,TX,C1,C1
11186,11186,A4,TX,C1,C2
11187,11187,A4,TX,C1,C3
11188,11188,A4,TX,C1,C4
11189,11189,A4,TX,C1,TZ
11190,11190,A4,TX,C2,A1
11191,11191,A4,TX,C2,A2
11192,11192,A4,TX,C2,A3
11193,11193,A4,TX,C2,A4
11194,11194,A4,TX,C2,TX
11195,11195,A4,TX,C2,B1
11196,11196,A4,TX,C2,B2
11197,11197,A4,TX,C2,B3
11198,11198,A4,TX,C2,B4
11199,11199,A4,TX,C2,TY
11200,11200,A4,TX,C2,C1
11201,11201,A4,TX,C2,C2
11202,11202,A4,TX,C2,C3
11203,11203,A4,TX,C2,C4
11204,11204,A4,TX,C2,TZ
11205,11205,A4,TX,C3,A1
11206,11206,A4,TX,C3,A2
11207,11207,A4,TX,C3,A3
11208,11208,A4,TX,C3,A4
11209,11209,A4,TX,C3,TX
11210,11210,A4,TX,C3,B1
11211,11211,A4,TX,C3,B2
11212,11212,A4,TX,C3,B3
11213,11213,A4,TX,C3,B4
11214,11214,A4,TX,C3,TY
11215,11215,A4,TX,C3,C1
11216,11216,A4,TX,C3,C2
11217,11217,A4,TX,C3,C3
11218,11218,A4,TX,C3,C4
11219,11219,A4,TX,C3,TZ
11220,11220,A4,TX,C4,A1
11221,11221,A4,TX,C4,A2
11222,11222,A4,TX,C4,A3
11223,11223,A4,TX,C4,A4
11224,11224,A4,TX,C4,TX
11225,11225,A4,TX,C4,B1
11226,11226,A4,TX,C4,B2
11227,11227,A4,TX,C4,B3
11228,11228,A4,TX,C4,B4
11229,11229,A4,TX,C4,TY
11230,11230,A4,TX,C4,C1
11231,11231,A4,TX,C4,C2
11232,11232,A4,TX,C4,C3
11233,11233,A4,TX,C4,C4
11234,11234,A4,TX,C4,TZ
11235,11235,A4,TX,TZ,A1
11236,11236,A4,TX,TZ,A2
11237,11237,A4,TX,TZ,A3
11238,11238,A4,TX,TZ,A4
11239,11239,A4,TX,TZ,TX
11240,11240,A4,TX,TZ,B1
11241,11241,A4,TX,TZ,B2
11242,11242,A4,TX,TZ,B3
11243,11243,A4,TX,TZ,B4
11244,11244,A4,TX,TZ,TY
11245,11245,A4,TX,TZ,C1
11246,11246,A4,TX,TZ,C2
11247,11247,A4,TX,TZ,C3
11248,11248,A4,TX,TZ,C4
11249,11249,A4,TX,TZ,TZ
11250,11250,A4,B1,A1,A1
11251,11251,A4,B1,A1,A2
11252,11252,A4,B1,A1,A3
11253,11253,A4,B1,A1,A4
11254,11254,A4,B1,A1,TX
11255,11255,A4,B1,A1,B1
11256,11256,A4,B1,A1,B2
11257,11257,A4,B1,A1,B3
11258,11258,A4,B1,A1,B4
11259,11259,A4,B1,A1,TY
11260,11260,A4,B1,A1,C1
11261,11261,A4,B1,A1,C2
11262,11262,A4,B1,A1,C3
11263,11263,A4,B1,A1,C4
11264,11264,A4,B1,A1,TZ
11265,11265,A4,B1,A2,A1
11266,11266,A4,B1,A2,A2
11267,11267,A4,B1,A2,A3
11268,11268,A4,B1,A2,A4
11269,11269,A4,B1,A2,TX
11270,11270,A4,B1,A2,B1
11271,11271,A4,B1,A2,B2
11272,11272,A4,B1,A2,B3
11273,11273,A4,B1,A2,B4
11274,11274,A4,B1,A2,TY
11275,11275,A4,B1,A2,C1
11276,11276,A4,B1,A2,C2
11277,11277,A4,B1,A2,C3
11278,11278,A4,B1,A2,C4
11279,11279,A4,B1,A2,TZ
11280,11280,A4,B1,A3,A1
11281,11281,A4,B1,A3,A2
11282,11282,A4,B1,A3,A3
11283,11283,A4,B1,A3,A4
11284,11284,A4,B1,A3,TX
11285,11285,A4,B1,A3,B1
11286,11286,A4,B1,A3,B2
11287,11287,A4,B1,A3,B3
11288,11288,A4,B1,A3,B4
11289,11289,A4,B1,A3,TY
11290,11290,A4,B1,A3,C1
11291,11291,A4,B1,A3,C2
11292,11292,A4,B1,A3,C3
11293,11293,A4,B1,A3,C4
11294,11294,A4,B1,A3,TZ
11295,11295,A4,B1,A4,A1
11296,11296,A4,B1,A4,A2
11297,11297,A4,B1,A4,A3
11298,11298,A4,B1,A4,A4
11299,11299,A4,B1,A4,TX
11300,11300,A4,B1,A4,B1
11301,11301,A4,B1,A4,B2
11302,11302,A4,B1,A4,B3
11303,11303,A4,B1,A4,B4
11304,11304,A4,B1,A4,TY
11305,11305,A4,B1,A4,C1
11306,11306,A4,B1,A4,C2
11307,11307,A4,B1,A4,C3
11308,11308,A4,B1,A4,C4
11309,11309,A4,B1,A4,TZ
11310,11310,A4,B1,TX,A1
11311,11311,A4,B1,TX,A2
11312,11312,A4,B1,TX,A3
11313,11313,A4,B1,TX,A4
11314,11314,A4,B1,TX,TX
11315,11315,A4,B1,TX,B1
11316,11316,A4,B1,TX,B2
11317,11317,A4,B1,TX,B3
11318,11318,A4,B1,TX,B4
11319,11319,A4,B1,TX,TY
11320,11320,A4,B1,TX,C1
11321,11321,A4,B1,TX,C2
11322,11322,A4,B1,TX,C3
11323,11323,A4,B1,TX,C4
11324,11324,A4,B1,TX,TZ
11325,11325,A4,B1,B1,A1
11326,11326,A4,B1,B1,A2
11327,11327,A4,B1,B1,A3
11328,11328,A4,B1,B1,A4
11329,11329,A4,B1,B1,TX
11330,11330,A4,B1,B1,B1
11331,11331,A4,B1,B1,B2
11332,11332,A4,B1,B1,B3
11333,11333,A4,B1,B1,B4
11334,11334,A4,B1,B1,TY
11335,11335,A4,B1,B1,C1
11336,11336,A4,B1,B1,C2
11337,11337,A4,B1,B1,C3
11338,11338,A4,B1,B1,C4
11339,11339,A4,B1,B1,TZ
11340,11340,A4,B1,B2,A1
11341,11341,A4,B1,B2,A2
11342,11342,A4,B1,B2,A3
11343,11343,A4,B1,B2,A4
11344,11344,A4,B1,B2,TX
11345,11345,A4,B1,B2,B1
11346,11346,A4,B1,B2,B2
11347,11347,A4,B1,B2,B3
11348,11348,A4,B1,B2,B4
11349,11349,A4,B1,B2,TY
11350,11350,A4,B1,B2,C1
11351,11351,A4,B1,B2,C2
11352,11352,A4,B1,B2,C3
11353,11353,A4,B1,B2,C4
11354,11354,A4,B1,B2,TZ
11355,11355,A4,B1,B3,A1
11356,11356,A4,B1,B3,A2
11357,11357,A4,B1,B3,A3
11358,11358,A4,B1,B3,A4
11359,11359,A4,B1,B3,TX
11360,11360,A4,B1,B3,B1
11361,11361,A4,B1,B3,B2
11362,11362,A4,B1,B3,B3
11363,11363,A4,B1,B3,B4
11364,11364,A4,B1,B3,TY
11365,11365,A4,B1,B3,C1
11366,11366,A4,B1,B3,C2
11367,11367,A4,B1,B3,C3
11368,11368,A4,B1,B3,C4
11369,11369,A4,B1,B3,TZ
11370,11370,A4,B1,B4,A1
11371,11371,A4,B1,B4,A2
11372,11372,A4,B1,B4,A3
11373,11373,A4,B1,B4,A4
11374,11374,A4,B1,B4,TX
11375,11375,A4,B1,B4,B1
11376,11376,A4,B1,B4,B2
11377,11377,A4,B1,B4,B3
11378,11378,A4,B1,B4,B4
11379,11379,A4,B1,B4,TY
11380,11380,A4,B1,B4,C1
11381,11381,A4,B1,B4,C2
11382,11382,A4,B1,B4,C3
11383,11383,A4,B1,B4,C4
11384,11384,A4,B1,B4,TZ
11385,11385,A4,B1,TY,A1
11386,11386,A4,B1,TY,A2
11387,11387,A4,B1,TY,A3
11388,11388,A4,B1,TY,A4
11389,11389,A4,B1,TY,TX
11390,11390,A4,B1,TY,B1
11391,11391,A4,B1,TY,B2
11392,11392,A4,B1,TY,B3
11393,11393,A4,B1,TY,B4
11394,11394,A4,B1,TY,TY
11395,11395,A4,B1,TY,C1
11396,11396,A4,B1,TY,C2
11397,11397,A4,B1,TY,C3
11398,11398,A4,B1,TY,C4
11399,11399,A4,B1,TY,TZ
11400,11400,A4,B1,C1,A1
11401,11401,A4,B1,C1,A2
11402,11402,A4,B1,C1,A3
11403,11403,A4,B1,C1,A4
11404,11404,A4,B1,C1,TX
11405,11405,A4,B1,C1,B1
11406,11406,A4,B1,C1,B2
11407,11407,A4,B1,C1,B3
11408,11408,A4,B1,C1,B4
11409,11409,A4,B1,C1,TY
11410,11410,A4,B1,C1,C1
11411,11411,A4,B1,C1,C2
11412,11412,A4,B1,C1,C3
11413,11413,A4,B1,C1,C4
11414,11414,A4,B1,C1,TZ
11415,11415,A4,B1,C2,A1
11416,11416,A4,B1,C2,A2
11417,11417,A4,B1,C2,A3
11418,11418,A4,B1,C2,A4
11419,11419,A4,B1,C2,TX
11420,11420,A4,B1,C2,B1
11421,11421,A4,B1,C2,B2
11422,11422,A4,B1,C2,B3
11423,11423,A4,B1,C2,B4
11424,11424,A4,B1,C2,TY
11425,11425,A4,B1,C2,C1
11426,11426,A4,B1,C2,C2
11427,11427,A4,B1,C2,C3
11428,11428,A4,B1,C2,C4
11429,11429,A4,B1,C2,TZ
11430,11430,A4,B1,C3,A1
11431,11431,A4,B1,C3,A2
11432,11432,A4,B1,C3,A3
11433,11433,A4,B1,C3,A4
11434,11434,A4,B1,C3,TX
11435,11435,A4,B1,C3,B1
11436,11436,A4,B1,C3,B2
11437,11437,A4,B1,C3,B3
11438,11438,A4,B1,C3,B4
11439,11439,A4,B1,C3,TY
11440,11440,A4,B1,C3,C1
11441,11441,A4,B1,C3,C2
11442,11442,A4,B1,C3,C3
11443,11443,A4,B1,C3,C4
11444,11444,A4,B1,C3,TZ
11445,11445,A4,B1,C4,A1
11446,11446,A4,B1,C4,A2
11447,11447,A4,B1,C4,A3
11448,11448,A4,B1,C4,A4
11449,11449,A4,B1,C4,TX
11450,11450,A4,B1,C4,B1
11451,11451,A4,B1,C4,B2
11452,11452,A4,B1,C4,B3
11453,11453,A4,B1,C4,B4
11454,11454,A4,B1,C4,TY
11455,11455,A4,B1,C4,C1
11456,11456,A4,B1,C4,C2
11457,11457,A4,B1,C4,C3
11458,11458,A4,B1,C4,C4
11459,11459,A4,B1,C4,TZ
11460,11460,A4,B1,TZ,A1
11461,11461,A4,B1,TZ,A2
11462,11462,A4,B1,TZ,A3
11463,11463,A4,B1,TZ,A4
11464,11464,A4,B1,TZ,TX
11465,11465,A4,B1,TZ,B1
11466,11466,A4,B1,TZ,B2
11467,11467,A4,B1,TZ,B3
11468,11468,A4,B1,TZ,B4
11469,11469,A4,B1,TZ,TY
11470,11470,A4,B1,TZ,C1
11471,11471,A4,B1,TZ,C2
11472,11472,A4,B1,TZ,C3
11473,11473,A4,B1,TZ,C4
11474,11474,A4,B1,TZ,TZ
11475,11475,A4,B2,A1,A1
11476,11476,A4,B2,A1,A2
11477,11477,A4,B2,A1,A3
11478,11478,A4,B2,A1,A4
11479,11479,A4,B2,A1,TX
11480,11480,A4,B2,A1,B1
11481,11481,A4,B2,A1,B2
11482,11482,A4,B2,A1,B3
11483,11483,A4,B2,A1,B4
11484,11484,A4,B2,A1,TY
11485,11485,A4,B2,A1,C1
11486,11486,A4,B2,A1,C2
11487,11487,A4,B2,A1,C3
11488,11488,A4,B2,A1,C4
11489,11489,A4,B2,A1,TZ
11490,11490,A4,B2,A2,A1
11491,11491,A4,B2,A2,A2
11492,11492,A4,B2,A2,A3
11493,11493,A4,B2,A2,A4
11494,11494,A4,B2,A2,TX
11495,11495,A4,B2,A2,B1
11496,11496,A4,B2,A2,B2
11497,11497,A4,B2,A2,B3
11498,11498,A4,B2,A2,B4
11499,11499,A4,B2,A2,TY
11500,11500,A4,B2,A2,C1
11501,11501,A4,B2,A2,C2
11502,11502,A4,B2,A2,C3
11503,11503,A4,B2,A2,C4
11504,11504,A4,B2,A2,TZ
11505,11505,A4,B2,A3,A1
11506,11506,A4,B2,A3,A2
11507,11507,A4,B2,A3,A3
11508,11508,A4,B2,A3,A4
11509,11509,A4,B2,A3,TX
11510,11510,A4,B2,A3,B1
11511,11511,A4,B2,A3,B2
11512,11512,A4,B2,A3,B3
11513,11513,A4,B2,A3,B4
11514,11514,A4,B2,A3,TY
11515,11515,A4,B2,A3,C1
11516,11516,A4,B2,A3,C2
11517,11517,A4,B2,A3,C3
11518,11518,A4,B2,A3,C4
11519,11519,A4,B2,A3,TZ
11520,11520,A4,B2,A4,A1
11521,11521,A4,B2,A4,A2
11522,11522,A4,B2,A4,A3
11523,11523,A4,B2,A4,A4
11524,11524,A4,B2,A4,TX
11525,11525,A4,B2,A4,B1
11526,11526,A4,B2,A4,B2
11527,11527,A4,B2,A4,B3
11528,11528,A4,B2,A4,B4
11529,11529,A4,B2,A4,TY
11530,11530,A4,B2,A4,C1
11531,11531,A4,B2,A4,C2
11532,11532,A4,B2,A4,C3
11533,11533,A4,B2,A4,C4
11534,11534,A4,B2,A4,TZ
11535,11535,A4,B2,TX,A1
11536,11536,A4,B2,TX,A2
11537,11537,A4,B2,TX,A3
11538,11538,A4,B2,TX,A4
11539,11539,A4,B2,TX,TX
11540,11540,A4,B2,TX,B1
11541,11541,A4,B2,TX,B2
11542,11542,A4,B2,TX,B3
11543,11543,A4,B2,TX,B4
11544,11544,A4,B2,TX,TY
11545,11545,A4,B2,TX,C1
11546,11546,A4,B2,TX,C2
11547,11547,A4,B2,TX,C3
11548,11548,A4,B2,TX,C4
11549,11549,A4,B2,TX,TZ
11550,11550,A4,B2,B1,A1
11551,11551,A4,B2,B1,A2
11552,11552,A4,B2,B1,A3
11553,11553,A4,B2,B1,A4
11554,11554,A4,B2,B1,TX
11555,11555,A4,B2,B1,B1
11556,11556,A4,B2,B1,B2
11557,11557,A4,B2,B1,B3
11558,11558,A4,B2,B1,B4
11559,11559,A4,B2,B1,TY
11560,11560,A4,B2,B1,C1
11561,11561,A4,B2,B1,C2
11562,11562,A4,B2,B1,C3
11563,11563,A4,B2,B1,C4
11564,11564,A4,B2,B1,TZ
11565,11565,A4,B2,B2,A1
11566,11566,A4,B2,B2,A2
11567,11567,A4,B2,B2,A3
11568,11568,A4,B2,B2,A4
11569,11569,A4,B2,B2,TX
11570,11570,A4,B2,B2,B1
11571,11571,A4,B2,B2,B2
11572,11572,A4,B2,B2,B3
11573,11573,A4,B2,B2,B4
11574,11574,A4,B2,B2,TY
11575,11575,A4,B2,B2,C1
11576,11576,A4,B2,B2,C2
11577,11577,A4,B2,B2,C3
11578,11578,A4,B2,B2,C4
11579,11579,A4,B2,B2,TZ
11580,11580,A4,B2,B3,A1
11581,11581,A4,B2,B3,A2
11582,11582,A4,B2,B3,A3
11583,11583,A4,B2,B3,A4
11584,11584,A4,B2,B3,TX
11585,11585,A4,B2,B3,B1
11586,11586,A4,B2,B3,B2
11587,11587,A4,B2,B3,B3
11588,11588,A4,B2,B3,B4
11589,11589,A4,B2,B3,TY
11590,11590,A4,B2,B3,C1
11591,11591,A4,B2,B3,C2
11592,11592,A4,B2,B3,C3
11593,11593,A4,B2,B3,C4
11594,11594,A4,B2,B3,TZ
11595,11595,A4,B2,B4,A1
11596,11596,A4,B2,B4,A2
11597,11597,A4,B2,B4,A3
11598,11598,A4,B2,B4,A4
11599,11599,A4,B2,B4,TX
11600,11600,A4,B2,B4,B1
11601,11601,A4,B2,B4,B2
11602,11602,A4,B2,B4,B3
11603,11603,A4,B2,B4,B4
11604,11604,A4,B2,B4,TY
11605,11605,A4,B2,B4,C1
11606,11606,A4,B2,B4,C2
11607,11607,A4,B2,B4,C3
11608,11608,A4,B2,B4,C4
11609,11609,A4,B2,B4,TZ
11610,11610,A4,B2,TY,A1
11611,11611,A4,B2,TY,A2
11612,11612,A4,B2,TY,A3
11613,11613,A4,B2,TY,A4
11614,11614,A4,B2,TY,TX
11615,11615,A4,B2,TY,B1
11616,11616,A4,B2,TY,B2
11617,11617,A4,B2,TY,B3
11618,11618,A4,B2,TY,B4
11619,11619,A4,B2,TY,TY
11620,11620,A4,B2,TY,C1
11621,11621,A4,B2,TY,C2
11622,11622,A4,B2,TY,C3
11623,11623,A4,B2,TY,C4
11624,11624,A4,B2,TY,TZ
11625,11625,A4,B2,C1,A1
11626,11626,A4,B2,C1,A2
11627,11627,A4,B2,C1,A3
11628,11628,A4,B2,C1,A4
11629,11629,A4,B2,C1,TX
11630,11630,A4,B2,C1,B1
11631,11631,A4,B2,C1,B2
11632,11632,A4,B2,C1,B3
11633,11633,A4,B2,C1,B4
11634,11634,A4,B2,C1,TY
11635,11635,A4,B2,C1,C1
11636,11636,A4,B2,C1,C2
11637,11637,A4,B2,C1,C3
11638,11638,A4,B2,C1,C4
11639,11639,A4,B2,C1,TZ
11640,11640,A4,B2,C2,A1
11641,11641,A4,B2,C2,A2
11642,11642,A4,B2,C2,A3
11643,11643,A4,B2,C2,A4
11644,11644,A4,B2,C2,TX
11645,11645,A4,B2,C2,B1
11646,11646,A4,B2,C2,B2
11647,11647,A4,B2,C2,B3
11648,11648,A4,B2,C2,B4
11649,11649,A4,B2,C2,TY
11650,11650,A4,B2,C2,C1
11651,11651,A4,B2,C2,C2
11652,11652,A4,B2,C2,C3
11653,11653,A4,B2,C2,C4
11654,11654,A4,B2,C2,TZ
11655,11655,A4,B2,C3,A1
11656,11656,A4,B2,C3,A2
11657,11657,A4,B2,C3,A3
11658,11658,A4,B2,C3,A4
11659,11659,A4,B2,C3,TX
11660,11660,A4,B2,C3,B1
11661,11661,A4,B2,C3,B2
11662,11662,A4,B2,C3,B3
11663,11663,A4,B2,C3,B4
11664,11664,A4,B2,C3,TY
11665,11665,A4,B2,C3,C1
11666,11666,A4,B2,C3,C2
11667,11667,A4,B2,C3,C3
11668,11668,A4,B2,C3,C4
11669,11669,A4,B2,C3,TZ
11670,11670,A4,B2,C4,A1
11671,11671,A4,B2,C4,A2
11672,11672,A4,B2,C4,A3
11673,11673,A4,B2,C4,A4
11674,11674,A4,B2,C4,TX
11675,11675,A4,B2,C4,B1
11676,11676,A4,B2,C4,B2
11677,11677,A4,B2,C4,B3
11678,11678,A4,B2,C4,B4
11679,11679,A4,B2,C4,TY
11680,11680,A4,B2,C4,C1
11681,11681,A4,B2,C4,C2
11682,11682,A4,B2,C4,C3
11683,11683,A4,B2,C4,C4
11684,11684,A4,B2,C4,TZ
11685,11685,A4,B2,TZ,A1
11686,11686,A4,B2,TZ,A2
11687,11687,A4,B2,TZ,A3
11688,11688,A4,B2,TZ,A4
11689,11689,A4,B2,TZ,TX
11690,11690,A4,B2,TZ,B1
11691,11691,A4,B2,TZ,B2
11692,11692,A4,B2,TZ,B3
11693,11693,A4,B2,TZ,B4
11694,11694,A4,B2,TZ,TY
11695,11695,A4,B2,TZ,C1
11696,11696,A4,B2,TZ,C2
11697,11697,A4,B2,TZ,C3
11698,11698,A4,B2,TZ,C4
11699,11699,A4,B2,TZ,TZ
11700,11700,A4,B3,A1,A1
11701,11701,A4,B3,A1,A2
11702,11702,A4,B3,A1,A3
11703,11703,A4,B3,A1,A4
11704,11704,A4,B3,A1,TX
11705,11705,A4,B3,A1,B1
11706,11706,A4,B3,A1,B2
11707,11707,A4,B3,A1,B3
11708,11708,A4,B3,A1,B4
11709,11709,A4,B3,A1,TY
11710,11710,A4,B3,A1,C1
